197.3333283	188	287.6666565	236.6666718	449.8333435	350
215.1666718	211.3333283	246.5	371.6666565	387.5	638.333313
324	351.3333435	357.3333435	569.5	845.166687	618.333313
454.8333435	448.6666565	490.1666565	294.3333435	719.333313	861.166687
215	223.5	247.8333283	312.5	922.333313	507.5
408.3333435	418.3333435	424.3333435	321.8333435	282.5	215.8333283
229	207.3333283	281.5	332	170.1666718	345.5
784.666687	804.833313	815.333313	319.1666565	206	852.666687
